smoke
4603360.11842638
220544.5970056414
63628.1203324826
47675351.73274212
612400.0465960879
114077.4065286015
34000.4187334215
16309.9820752084
8579.7825504104
4966.7940486125
3486.0333048019
2521.1120399171
3325.157507674
32471.2615467202
75003.7630343853
125965.3880031899
103390.5852507235
66368.0669597465
37765.8263042481
25058.8765643744
23890.3008436043
20272.9752133383
18336.9141676548
34468.2151662125
55676.0235966385
32621.9112328026
119581.3805170993
1247581.867591533
66862.6148786952
35726.6253126773
23177.298355357
15753.9230024961
11059.7401669823
10291.5601518483
8920.6650063142
9125.4155753923
8491.2531772864
7606.8731609397
7558.6150671143
11447.6878994083
16529.9115309574
15972.191163965
17045.4562695078
31849.1702012999
128288.6413477602
28421.4958532317
51589.9431665095
100409.3599698016
104662.8066497041
156217.4752137534
105363.0844075866
54948.1302945188
1031120.1618652729
5046991.856748151
71860852.76468275
13576157624.668797
348923972.475559
561184662.3125488
47000653.24848042
6151669.938105499
5679483.660486887
38544240.05995459
4995.9864941821
21776.1723204966
89553.7507556914
103237.0885271497
98790.5491127678
96338.1982065658
66270.2159864504
59171.6079729699
34752.4039275904
56811.1474060773
83394.6732474718
1284818.7106454782
1277448.3708934337
91348.7660958309
295336.8120324438
622019.1161829213
565277.1349019813
336765.6261701806
271661.5648654798
373137.4778911656
154910.0617056187
46582.7440786425
34263.7073559045
19941.5159903298
12273.1288622799
30088.7307281102
55392.1040026378
1013544.8915021912
229600351.32399786
2853737.737784956
4677209.059811384
215528.519391933
64037.2603674119
47396567.91497531
608918.8020917907
111099.1718022747
33441.4420194833
15877.0507880593
8458.8167098419
4862.4932222075
3397.3730820261
2498.8377950894
3350.6915976239
32886.0958652107
73699.5146875401
127657.8857015108
106403.4612296255
64991.8446010167
38008.742062888
25754.7375053123
23409.7846009146
20458.2468570341
18081.379829891
35117.4949908005
56889.2569431635
32090.6865246271
120446.3644164387
1286999.2690038246
68321.9219966099
35331.1060036938
22775.2920767622
16247.660371125
11460.6867254604
10442.8321015531
8911.0772838542
9202.6346081448
8420.7883932922
7510.1171666039
7493.7801275384
11366.7255296587
16829.3329035466
15848.6575952311
17368.1944578995
31567.5064260657
129416.0597607949
28049.1507499067
50890.4093584992
97619.85314496
106157.0062253465
153304.6310194145
101433.4180829589
54343.7872289138
1048279.6691310679
5021822.8566567805
70024127.62599984
13275151164.03671
349009418.19660515
579252662.9170219
47484633.32642592
6358379.337242203
5756705.648034904
39685753.63685751
4978.7876001354
21569.6531979256
89445.9883596987
105950.9174658691
100442.9072912699
97615.4537134198
67263.9161083154
60042.3947728693
34725.6825011958
58318.3453536355
83588.0351943837
1262594.021958418
1246897.0235688982
93014.4063676014
296391.2226290162
623062.0915749953
563141.314046367
343607.1488493724
266996.6511288398
361788.4496789296
156549.8676977573
46517.0099011823
34652.0000435889
19670.1346530486
12144.2481237426
30787.1845910679
55539.886239556
1028098.1667849344
225876658.5133986
2787453.470321629
4686322.3080019
216787.154322012
64231.8489521407
46409304.06029099
595511.6219680025
112569.520030073
33324.2713525714
16246.2277001447
8565.0453124926
4873.7609497329
3463.5040953121
2467.1599800134
3322.4251664532
32708.4569220869
73196.9359932567
128465.9763769783
104060.0463194931
66713.8652728412
37045.8395260588
25674.7543606434
23835.4477675277
20261.877073664
18033.7795114239
34898.3849998896
56807.8054321927
31772.9498451481
118235.1207549176
1248545.832328632
66577.6743641887
35464.980402623
22581.4453436413
16228.5505415527
11171.9120840189
10379.0466783153
8861.230864346
9212.6050949014
8278.9372773408
7479.0074293926
7568.0779858343
11347.1137374948
17112.2152774004
16050.8258296819
17487.6472671513
32372.681973646
131741.2301980984
27800.7546620477
51024.7536559103
98272.0403833888
107944.9841162754
153867.1026147926
105409.323419562
55500.455221046
1034605.9391771242
4960983.111315915
71934681.28067897
13298975772.054585
342325657.1044297
560928106.795185
47116694.612505615
6318298.137351886
5820929.482450956
38390908.36692862
5070.1750130004
22120.9464989854
87408.6997433055
103850.7923181112
99581.6229386825
98417.4856988402
67851.4176631627
58821.6775376299
35725.8678676295
58819.592826683
83610.1256029161
1245192.139733615
1256489.7728549638
89754.7298004378
306343.8026390207
618292.7692059854
545003.3518728199
349244.8640635842
268300.3443975528
367315.7002977135
153004.3516079458
46561.0539644661
35040.2587071524
19624.0316183023
11852.4633059016
30502.924501714
55819.2214764278
998263.1946832606
223921955.0837926
2783554.9725197325
4644870.318572218
218515.5220320406
65786.5095575939
46119197.126178786
596541.0525237981
111639.6342041722
33426.4599312215
15935.3512837543
8650.4231767163
5025.4349795816
3377.9634436571
2485.9492160191
3252.8752029048
32451.907918582
75114.7774932555
127579.7203961328
102793.5783072429
67008.8112844134
37256.1964606752
25235.1365341477
23520.5591623417
19718.2447649553
17828.6600297571
34154.6250465854
57227.8025531552
31772.9568926362
117393.6996375201
1293519.3564105527
67619.8754839434
35773.2391824839
23045.8061117935
16317.1066467995
11349.7607710167
10226.7358809446
9029.3843643888
9208.3841847179
8510.0224339155
7633.2481734353
7435.8749412245
11302.7902739686
16992.4748509375
15556.068461438
17263.1494741925
32406.6344233327
133140.3055257741
28181.2164495733
51309.5606829934
100629.7040326192
105829.4632048251
154761.5573100115
102444.1123755551
55175.3864923453
1057480.9751065576
4968592.617251094
72139246.69276075
13204803795.613363
349079154.63790435
578967865.4955221
46216644.7563075
6227370.959432697
5808578.334672403
39715929.55822516
5055.7209805153
21726.8821015144
88598.9193186285
105358.5032123718
97348.5457265509
97244.9344773394
65955.4253421622
59663.586227282
35327.042819012
56862.4970977223
81649.6352931786
1248253.565044544
1253969.1969314683
92560.4355693309
304191.0084899836
619579.8251161745
547618.2948918074
339588.0879163448
274660.0133534798
375268.7909282567
157635.5988243323
46391.3381736987
35070.9819495699
19963.2046033701
12044.3996394501
30056.8651369924
54259.5752969231
996265.8929094158
225479786.24196848
2801562.6433509355
4699575.2123363
213933.7271983575
64526.813605569
46204429.62955047
594068.079978276
112787.6061072208
33926.343219685
16130.1365872417
8512.4084693295
4989.0350593989
3392.7779443237
2452.9753035366
3254.6020290744
32740.9320461762
74300.8550101717
127784.8529682692
103236.6911597893
67063.7416816569
37223.7778550862
25291.4536285364
24157.3368710571
19889.9347898896
17654.1754737165
34993.7417843466
57085.6365362523
32848.379083167
117420.0941793151
1289376.401029557
69068.8432843837
35471.0861972086
22587.8326584653
15900.4610404572
11380.6552821868
10255.1239521131
9014.2880533055
9200.6108635573
8417.3294895953
7533.4741114842
7515.6047180826
11225.5198514239
16965.5167734388
16030.6679679968
17579.1080942125
31912.6572852458
128340.389869252
27790.1357590868
50967.5936450063
99022.384812333
106010.1478554231
154398.4982508502
103499.647938038
53977.2041208319
1041494.906713298
5073405.195037905
71485329.58051595
13170477258.308315
343982535.74275345
578746239.7734332
46299534.65234736
6310738.715181775
5697290.644468406
38700723.02846694
5079.3721916361
21548.2548799668
87556.1520323332
105005.2401206796
97609.5438210491
99743.3098936574
67708.8644786142
59654.4531808962
35743.7776785215
56659.362569006
81068.0054926437
1261468.8736450588
1291394.7405582182
92347.2963525217
299838.1137002607
609806.4667263753
554721.4398418115
336810.1553741669
274238.9465810265
366990.9125804023
156087.9880121889
47456.7237573613
34551.7633412337
19546.9642937025
11877.5738497356
30017.9904412603
55129.5118776865
1015000.6444132044
225730566.4739362
2795206.882770612
4629461.522140002
221825.989173702
64901.8287262666
47264568.71575448
598481.9920988948
114260.3752923899
33545.7803147273
15776.5396221741
8480.9687340966
4928.0879744054
3447.8842072273
2443.133770392
3238.3634552636
32352.908759912
75160.0927383114
126876.1407816466
105877.3266226925
67489.9727577989
36880.6325677814
25999.2838662502
23706.0011862465
19937.1524821367
17847.5634393247
35249.6578621717
56002.643941497
32031.288724011
120703.080705154
1293189.6537008975
68476.6298089416
35298.4852561177
22609.9655352439
15874.6802932508
11125.6918239482
10104.0775405388
8942.4979860738
9036.1867114389
8294.4864121034
7537.5900566992
7491.8183668183
11290.3953711384
16639.5124736819
15979.4171008067
17170.9719933804
31483.3224817915
128533.7878625079
28388.643462217
50917.9054627764
98879.1690218881
107005.7652511751
154599.2656651898
101506.6315652188
53645.5129686995
1036240.9352395693
4970645.122959494
71325549.16316287
13587493253.0702
347197288.1837819
566293520.1213613
46139590.17698276
6136248.566287955
5792257.871238195
39152044.17441223
5020.3821941459
22066.2471502461
88418.8595799105
103694.9069266289
98284.8655012514
99101.8415859556
65861.4038743806
60541.9054834677
34867.5149667917
56960.0984985267
81286.6428145193
1248036.2527600555
1290676.6459066628
92796.2177754155
301412.455594576
611089.4777747301
563415.8287967881
340122.3241073427
267345.9845987446
366831.3633446132
156365.1556997194
45881.0564119109
34402.7468114835
19743.8909527379
12097.7755625109
30636.094939243
54874.6870861015
1004301.3245339179
231283681.24160695
2864664.0015726513
4670442.950812467
215834.8719440112
65006.7668723723
47595102.26080231
594037.6613429502
114833.3328219591
33565.4268661554
15995.4120260205
8654.0075209466
4891.9912625245
3506.4948507855
2523.3080367098
3291.5893094891
32753.6975307018
75443.2520991098
126229.4199021472
104948.4296114399
66765.5523795972
36881.5759182654
25971.1534200564
23816.3082551857
20139.5677177929
18151.9431572098
35116.8340711617
56763.344995424
31953.8387328469
118218.4506956309
1259715.790688676
68829.6183489755
35301.9226290907
22577.6692703736
15859.3806495835
11350.7189335724
10364.8125807564
8778.7628320254
9064.414954326
8461.2985253852
7473.3660907628
7491.7718945834
11250.973749461
16486.2246205645
15555.6330292118
17278.4149415918
32502.131930922
129079.0117170783
28440.5495127841
52205.5592167627
99253.7169352229
106455.4340408834
157110.8217048162
103628.9504697728
55516.515858019
1043716.869348921
4917744.83566476
72160996.00665137
13268094561.118912
346940936.0001341
564117593.8922678
46519522.48456289
6333373.109923361
5886190.842821248
38668647.85384494
5079.7492343002
21513.939407053
88661.7224585269
105491.0501862715
99810.5508297444
96929.0590687565
66356.4385663334
59489.4640730307
35477.4403226156
58407.5811100351
83582.3148553677
1289756.676849502
1254661.3617795669
90288.315817923
297497.6486425784
633268.8602415181
548661.0850812569
345517.9451468569
268311.8598451818
365057.4112419709
157313.168958748
46128.3488928939
34390.703349974
19730.0224428234
12112.0311293071
30171.8123592545
54919.587383381
996250.9406887743
226465219.88849142
2813948.034433911
4691332.6039372375
220018.2166296115
65804.9766268219
47677552.5758098
614903.1775227718
112485.1654280074
33428.9673574049
16062.8764051315
8533.0640581443
4864.2753080272
3495.2350007899
2480.4602519403
3348.5527833651
32881.6200929416
74114.4285886638
126642.5676973178
106735.7641463975
65782.4439353813
37264.1014914261
25412.3075526495
24057.8994721768
20432.7687907775
18347.2603017323
34856.8954361277
57631.2344557791
32465.4403404901
119444.2158810655
1267493.0756330318
68101.0870034742
35489.5318124894
23081.7337025237
16028.2480689723
11402.1389926069
10358.8489608148
8816.1747997727
9330.2669013463
8394.3865942709
7634.9644741428
7567.8313498128
11255.2178261462
16768.609649436
15967.1622255759
17085.9766422102
32367.9357890116
130152.5102708178
27883.6200212495
51432.0161430021
98796.4817416235
106059.6579442574
153992.0449883503
103996.770248827
55260.0600348895
1050278.9468718923
4930299.568853651
72042893.50554682
13364791963.19986
337975723.3941154
580838525.0467366
47348284.164427556
6354082.234360981
5712958.640176891
39106528.94110812
5046.3009150557
21538.7787318871
89792.5741448608
106630.593996454
98554.6921235386
96935.6410053044
67650.7258559961
59034.0395510889
35679.5625854077
58014.8649823279
81346.0885738412
1289421.1360266495
1245648.4126798897
91565.6410747205
300734.4915073373
618008.8996029164
554554.5495359233
348338.2131154166
270006.1324427516
362719.0259923404
157310.3874573541
47104.7249368603
34849.1096075581
19943.1937663877
11987.5501306509
30815.6896534085
55749.8360303218
1001336.3583463435
222741064.41888613
2828363.548760478
4567716.438683879
216273.8066983711
65455.1845984518
47506853.818357185
605323.5055608522
110542.9913223231
34110.6692672949
15744.8344921494
8656.5877788174
5013.3679808353
3462.9749967936
2471.6065935648
3326.7896219653
32925.7141664218
74507.806235921
125294.2393997179
104079.3468006157
66403.8704808975
37519.5609343725
25273.2407042007
23610.0784049543
20434.8136766985
18046.9419015227
34252.9532152924
55477.2006712852
32549.1074362366
118981.1653360183
1262934.4664343356
67826.4911500764
35802.0244064676
22635.5095405063
15718.8280711003
11130.2530883813
10145.8893909621
8827.417987148
9085.4886065764
8345.099972962
7437.4229336001
7605.7284569972
11213.2134472778
16770.0957002385
15954.1700401514
17000.0332950218
32614.3584408812
132838.2171474168
27844.4881743902
51588.5715754353
98162.2896549031
107139.8971317958
153406.1710215582
104569.0111697641
55324.4547056706
1047097.6650998453
4897995.790179395
71795669.89830941
13316475776.55005
344482283.04358953
580360302.9808222
46637869.30645641
6147915.423104891
5660146.691602627
38813080.67645125
5096.6659972319
21814.474335624
88762.7581841059
105941.5642937886
98420.3017532076
98742.0467124962
66568.6707248886
58995.4759531498
34636.3327473508
57587.1465097914
82351.1441470024
1253466.7834863937
1250806.1065576482
92422.0909396374
304787.7255943764
628677.8045413363
557585.7468429893
343136.5239640828
267060.9433852861
362271.6810140812
154884.1039746577
47121.0491893776
34021.771264721
19612.587331931
12242.965500275
30187.4329166403
55415.6688998366
1004939.2925979466
230939028.70814204
2766990.6847164338
4626835.865632928
220376.6495607629
65349.2882636376
46306654.471461944
611125.9026642223
110902.1571168215
33816.2001122219
15798.4285075943
8552.036863181
4981.9660286897
3381.716697764
2448.0504910623
3245.7186757111
32936.6689727709
73872.1291402623
128819.4865052974
103840.4865747543
67461.9299539375
37914.0180158469
25027.164230226
23666.8645284794
20206.5978867193
17816.3181978629
35243.5393848867
55882.3600385981
32300.5075148959
119945.8740691385
1245101.0128165944
67831.2631143975
35351.9866750786
23295.6561278225
16060.946615544
11224.7322754261
10138.7117163798
8828.9129863291
9218.539505533
8338.1455641547
7594.2516542909
7419.9224952521
11486.0991840249
17107.4469274236
15697.8847185254
16932.5604043031
31700.6239782527
130658.2056229371
27494.8173853292
51600.0168789644
97439.0520058366
105749.8454390536
152820.4235912473
102645.175294115
55683.3750789661
1064935.8612729402
4976664.058259381
70508663.50178151
13314939624.331812
343085414.60343754
563655355.9733841
46846125.254279986
6175912.322518166
5665910.341554605
39159945.97810795
5061.470411823
22201.9007241622
89846.0133209923
106330.6651285938
99948.6309766276
95956.7359864173
67802.6893521201
59635.577033264
35346.0567253629
58506.0701869242
81809.5474239512
1270651.2017422868
1256145.468231488
92342.9151800499
299436.4288083391
615304.8703792376
543897.329657532
343128.7420716706
268102.2034956334
375047.4427654448
156659.6019581601
46654.1824118363
34146.7901116661
19451.069604921
12074.8552352156
30577.7570665395
55852.6209511178
992570.8585563075
230699071.60890436
2858590.277708372
4683407.539642417
213383.3314753167
65162.8823877362
47140568.486895695
597904.8570654078
113601.4736387303
34212.2820194027
16147.3929943248
8660.7645180738
5027.7951005289
3377.6786027346
2457.3653499113
3301.2697366111
32364.5472295476
73918.1376812457
126573.7069459584
106154.5771555741
65571.1025338477
36849.7682467717
25524.0409008227
23316.1750268171
20349.9098052325
17736.3190307682
34368.0320473587
56409.6780619963
32310.7984710623
118912.6598355095
1285757.1771280041
68689.9649504535
35784.9695077179
22652.2715608668
15975.1594756273
11390.9468421556
10449.0156581053
8988.8580604778
9299.2453995069
8465.5626710306
7644.5833466454
7607.8280903854
11138.6672567925
17030.0725279076
15750.5615700635
17105.3845091016
31931.7917053903
132965.0252342222
27685.7052191226
52271.8041277209
98335.8207906015
106089.2589150753
155936.4641293051
104836.717154329
54873.1312652924
1069444.619489784
5056170.675973865
70276708.96578757
13606337852.467962
341567665.5181326
562668499.0897998
46340328.89099966
6298272.221728726
5753344.261361999
38842526.225744344
4975.8757375004
21733.0955275958
87925.612163319
106255.8021497385
97491.7821013508
98966.9207270601
65878.9996710926
60051.4592569387
35489.7957221875
58252.9573426925
83712.6557699432
1281258.8370236834
1291194.1148666863
90694.5052355228
297002.0233578564
614031.2077293664
557883.8110784492
350024.8884134702
269817.935650358
369574.6759281947
153631.2771345863
46608.9117872934
34502.4117225868
19775.71417654
12004.6350783436
29955.2897330281
55086.7190233467
1030822.2536348242
230155283.11015904
2836353.886738206
4680470.395878177
220048.9170240641
65138.7246102389
46162361.08057378
610700.2055153986
112289.2218449259
33977.8484179443
15994.3133709504
8676.2581719892
4852.3016756404
3447.35738453
2525.1843931662
3330.4154447489
32518.0904243896
73592.8748001627
124230.8554283045
106140.1031279079
66026.5291738444
37115.2434379487
25467.8156798643
23391.9367567196
20050.0475957958
18216.2855647042
35236.0476655411
56030.3980432051
32874.9053086608
118671.9254360916
1251075.9696431367
68423.169591551
35435.1406018611
23333.2060922462
16026.7159003879
11106.3884740465
10278.5787912872
8910.3290168821
9126.290606026
8468.2338824105
7666.2444037108
7547.3808357772
11311.8947126437
16859.0768730323
16083.5224949164
17358.6729035043
32145.215791024
133163.8902677656
27805.3103889916
52280.5742425733
99654.0346904609
105380.7666290984
158561.0531547129
101701.068958366
55578.9722076229
1036852.7459398063
4958384.740208058
70795124.8015075
13338175884.327513
339010960.3624286
577990998.158873
46439296.91789656
6263577.307613935
5716601.389587541
38577530.13253872
5127.964819159
22134.4826161012
88686.6313196071
105975.4296516571
99510.6120616972
96581.7549489496
67704.5423310684
59115.5143012903
35949.1545788995
58558.7725735589
83456.2986823118
1246201.3000559073
1276436.6560689881
92637.9722666344
296473.932637547
619087.4090896904
564478.2948229982
340892.9826184918
273447.7966982119
366979.4745321922
158182.2047947014
46645.6803727098
34116.6734363154
19879.4485446751
11954.8302402479
30235.541871265
56277.6014164233
1010261.0640954532
230909362.68429053
2793165.4522053115
4634167.897053958
219677.1610759661
65564.1407139701
46983502.03915021
610766.424187321
113695.0989093625
33506.5481434047
16015.6181566232
8502.0062978422
4975.2185788414
3411.2605370746
2457.1030820143
3303.574519304
33089.9573409544
73761.7589397377
129232.5359775525
106464.2751258529
66544.3563742628
37745.3160292378
25194.6556436729
24097.6784223381
19833.8881781528
18213.1553184648
34416.8918916284
56489.115010278
32550.3147187181
119458.5913218647
1288497.833987531
68884.5209407276
35292.3073634682
22666.4315726842
15753.3369813262
11048.1696480941
10168.1479484786
8893.3361969862
9046.2220331138
8285.0709780923
7417.226214958
7369.653200805
11184.3245379195
17124.3047147847
15919.1229003394
17038.6552146305
31552.5102854688
129867.9645554895
28058.2850172172
51909.1841663962
98656.5543257207
106961.5081512712
154854.0563292535
105179.5976520188
55035.537920656
1061056.2295646905
5005204.011750475
71782276.34239854
13396695767.682354
346305494.4658299
560676746.5028628
47361606.55893727
6258852.605656305
5746602.494306083
39346259.405400455
5028.6142235716
21994.122701577
88338.9244576913
103654.1257198641
97565.2950102931
97664.7958984711
66815.1376580666
60222.6792454997
35653.4840565334
57079.8734147048
81397.9040559249
1271369.0267827478
1277854.4375463144
92273.4618402471
297875.4626551772
613758.3126032476
544011.5462733218
345860.6694717228
272470.1504700808
368524.9132858235
154860.473102373
46505.4141590618
35067.031374372
19588.1052946442
11837.5619632965
30238.3666123223
56125.8834893749
1010726.6087189914
227444966.85078377
2803136.681087913
4640571.383229134
218876.6435427801
65607.9291327591
46059625.040732995
612399.7351311336
114530.2358890108
33336.1986779987
15943.4786535589
8642.4890350477
4910.0337891691
3409.2618857258
2511.685771138
3267.4234202657
32507.6100529247
73712.3200872992
126455.2233783781
103928.2413082225
66061.8030446574
36963.7750920321
25999.8373939439
24102.000807977
20314.0683931894
17724.7094747119
34846.8485654865
57235.7248530476
32073.7976625412
119301.3806323931
1272823.846063341
67011.0947650454
36192.3691082524
22937.5063496617
16006.8745402112
11260.4511019783
10351.569368363
8902.0016493605
9114.5183127073
8240.5730249388
7577.4238599649
7363.0735165091
11114.0115095802
16959.4606062185
15562.2078972828
17486.2645656372
31988.3875578165
131209.8572625028
28232.4629776756
52154.4632484905
99656.453775447
107115.3018708524
153342.6713315921
102883.4509657486
55278.1172045562
1055870.3115047056
4941255.71652084
70518956.86145568
13170784974.86936
343280568.1411752
567414096.8192333
46187519.296876006
6124129.234078736
5722472.2300894875
39191239.90126837
5107.9916663671
22135.1878214728
88304.9167676211
102896.9332414048
98607.3860946562
97427.9229545577
66707.8846057902
60406.3261630361
35900.1321294726
57793.5212008673
82684.6819613875
1285784.37292708
1284642.5839572032
92247.5285896251
300582.7661385513
619287.4020089905
554476.4047460755
336779.73594511
274439.7709189663
368340.2895424739
152990.7196483513
46626.4615182374
34082.9614037622
19616.8351510957
12261.7818365165
29957.5244972959
55909.8178167927
1014050.9641166807
225965973.75025168
2826755.1262186067
4701715.886632246
218413.4595511676
65871.0475238787
46180133.56513768
599625.6473968345
113008.1698174514
33166.883317851
15752.0800479449
8518.2653088572
4894.1564030651
3497.6130181773
2445.6205420858
